block,plot,year,timepoint,site,taxa,cover,date,note_cover
3,24,2022,Early,Sandhills,Bare_ground,5,4/28/2022,
3,24,2022,Early,Sandhills,Chrysopsis_mariana,1,4/28/2022,
3,24,2022,Early,Sandhills,Dichanthelium_commutatum,2,4/28/2022,
3,24,2022,Early,Sandhills,Euphorbia_spp,1,4/28/2022,most likely Euphorbia_pubentissima
3,24,2022,Early,Sandhills,Galactia_regularis,3,4/28/2022,
3,24,2022,Early,Sandhills,Liatris_cokeri,1,4/28/2022,
3,24,2022,Early,Sandhills,Litter,90,4/28/2022,
3,24,2022,Early,Sandhills,Overstory,15,4/28/2022,
3,24,2022,Early,Sandhills,Pinus_palustris,4,4/28/2022,grass stage
3,24,2022,Early,Sandhills,Pityopsis_aspera,7,4/28/2022,
3,24,2022,Early,Sandhills,Pteridium_aquilinum,75,4/28/2022,
3,24,2022,Early,Sandhills,Seymeria_cassioides,1,4/28/2022,
3,24,2022,Early,Sandhills,Vaccinium_tenellum,7,4/28/2022,
3,24,2022,Late,Sandhills,Aristida_stricta,26,9/15/2022,
3,24,2022,Late,Sandhills,Bare_ground,7,9/15/2022,
3,24,2022,Late,Sandhills,Chrysopsis_mariana,1,9/15/2022,
3,24,2022,Late,Sandhills,Dichanthelium_commutatum,1,9/15/2022,
3,24,2022,Late,Sandhills,Galactia_regularis,2,9/15/2022,
3,24,2022,Late,Sandhills,Overstory,17,9/15/2022,
3,24,2022,Late,Sandhills,Pinus_palustris,6,9/15/2022,grass stage 
3,24,2022,Late,Sandhills,Pityopsis_aspera,10,9/15/2022,
3,24,2022,Late,Sandhills,Pteridium_aquilinum,4,9/15/2022,
3,24,2022,Late,Sandhills,Schizachyrium_scoparium_scoparium,2,9/15/2022,
3,24,2022,Late,Sandhills,Seymeria_cassioides,36,9/15/2022,
3,24,2022,Late,Sandhills,Unknown_moss,60,9/15/2022,
3,24,2022,Late,Sandhills,Vaccinium_tenellum,11,9/15/2022,
3,24,2023,Early,Sandhills,Aristida_stricta,15,4/17/2023,
3,24,2023,Early,Sandhills,Bare_ground,0,4/17/2023,
3,24,2023,Early,Sandhills,Cnidoscolus_urens_stimulosus,1,4/17/2023,
3,24,2023,Early,Sandhills,Dichanthelium_commutatum,2,4/17/2023,
3,24,2023,Early,Sandhills,Euphorbia_spp,1,4/17/2023,most likely Euphorbia_curtisii
3,24,2023,Early,Sandhills,Liatris_cokeri,2,4/17/2023,
3,24,2023,Early,Sandhills,Litter,95,4/17/2023,
3,24,2023,Early,Sandhills,Overstory,80,4/17/2023,
3,24,2023,Early,Sandhills,Pinus_palustris,5,4/17/2023,grass stage
3,24,2023,Early,Sandhills,Pityopsis_aspera,13,4/17/2023,
3,24,2023,Early,Sandhills,Pteridium_aquilinum,60,4/17/2023,
3,24,2023,Early,Sandhills,Vaccinium_tenellum,8,4/17/2023,
3,24,2023,Late,Sandhills,Aristida_stricta,23,9/14/2023,
3,24,2023,Late,Sandhills,Bare_ground,0,9/14/2023,
3,24,2023,Late,Sandhills,Dichanthelium_commutatum,1,9/14/2023,
3,24,2023,Late,Sandhills,Galactia_regularis,2,9/14/2023,
3,24,2023,Late,Sandhills,Litter,90,9/14/2023,
3,24,2023,Late,Sandhills,Overstory,80,9/14/2023,
3,24,2023,Late,Sandhills,Pinus_palustris,12,9/14/2023,grass stage
3,24,2023,Late,Sandhills,Pityopsis_aspera,18,9/14/2023,
3,24,2023,Late,Sandhills,Pteridium_aquilinum,34,9/14/2023,
3,24,2023,Late,Sandhills,Vaccinium_tenellum,11,9/14/2023,
3,25,2019,Early,Sandhills,Aristida_stricta,9,7/17/2019,
3,25,2019,Early,Sandhills,Euphorbia_spp,7,7/17/2019,most likely Euphorbia_pubentissima
3,25,2019,Early,Sandhills,Liatris_cokeri,1,7/17/2019,
3,25,2019,Early,Sandhills,Pityopsis_aspera,10,7/17/2019,
3,25,2019,Early,Sandhills,Vaccinium_tenellum,1,7/17/2019,
3,25,2019,Late,Sandhills,Aristida_stricta,15,9/21/2019,
3,25,2019,Late,Sandhills,Bare_ground,25,9/21/2019,
3,25,2019,Late,Sandhills,Euphorbia_spp,3,9/21/2019,most likely Euphorbia_pubentissima
3,25,2019,Late,Sandhills,Liatris_cokeri,3,9/21/2019,
3,25,2019,Late,Sandhills,Litter,40,9/21/2019,
3,25,2019,Late,Sandhills,Pityopsis_aspera,14,9/21/2019,
3,25,2019,Late,Sandhills,Vaccinium_tenellum,9,9/21/2019,
3,25,2020,Early,Sandhills,Aristida_stricta,27,6/22/2020,
3,25,2020,Early,Sandhills,Bare_ground,9,6/22/2020,
3,25,2020,Early,Sandhills,Galactia_regularis,7,6/22/2020,
3,25,2020,Early,Sandhills,Litter,15,6/22/2020,
3,25,2020,Early,Sandhills,Overstory,40,6/22/2020,
3,25,2020,Early,Sandhills,Pinus_palustris,6,6/22/2020,grass stage
3,25,2020,Early,Sandhills,Pityopsis_aspera,19,6/22/2020,
3,25,2020,Early,Sandhills,Scleria_triglomerata,3,6/22/2020,
3,25,2020,Early,Sandhills,Seymeria_cassioides,18,6/22/2020,
3,25,2020,Early,Sandhills,Unknown_moss,1,6/22/2020,most likely Syntrichia_ruralis
3,25,2020,Early,Sandhills,Vaccinium_tenellum,23,6/22/2020,
3,25,2020,Late,Sandhills,Aristida_stricta,23,10/2/2020,
3,25,2020,Late,Sandhills,Bare_ground,5,10/2/2020,
3,25,2020,Late,Sandhills,Galactia_regularis,7,10/2/2020,
3,25,2020,Late,Sandhills,Liatris_cokeri,5,10/2/2020,
3,25,2020,Late,Sandhills,Litter,85,10/2/2020,
3,25,2020,Late,Sandhills,Overstory,40,10/2/2020,
3,25,2020,Late,Sandhills,Pinus_palustris,9,10/2/2020,grass stage
3,25,2020,Late,Sandhills,Pityopsis_aspera,31,10/2/2020,
3,25,2020,Late,Sandhills,Schizachyrium_scoparium_scoparium,1,10/2/2020,
3,25,2020,Late,Sandhills,Scleria_triglomerata,5,10/2/2020,
3,25,2020,Late,Sandhills,Seymeria_cassioides,55,10/2/2020,
3,25,2020,Late,Sandhills,Vaccinium_tenellum,34,10/2/2020,
3,25,2021,Early,Sandhills,Aristida_stricta,12,4/16/2021,
3,25,2021,Early,Sandhills,Bare_ground,5,4/16/2021,
3,25,2021,Early,Sandhills,Chrysopsis_mariana,1,4/16/2021,
3,25,2021,Early,Sandhills,Litter,85,4/16/2021,
3,25,2021,Early,Sandhills,Unknown_moss,0,4/16/2021,
3,25,2021,Early,Sandhills,Overstory,0,4/16/2021,
3,25,2021,Early,Sandhills,Pinus_palustris,3,4/16/2021,grass stage
3,25,2021,Early,Sandhills,Pityopsis_aspera,16,4/16/2021,
3,25,2021,Early,Sandhills,Pteridium_aquilinum,9,4/16/2021,
3,25,2021,Early,Sandhills,Vaccinium_tenellum,18,4/16/2021,
3,25,2021,Late,Sandhills,Aristida_stricta,28,9/23/2021,
3,25,2021,Late,Sandhills,Bare_ground,30,9/23/2021,
3,25,2021,Late,Sandhills,Liatris_cokeri,4,9/23/2021,
3,25,2021,Late,Sandhills,Litter,30,9/23/2021,
3,25,2021,Late,Sandhills,Overstory,0,9/23/2021,
3,25,2021,Late,Sandhills,Pityopsis_aspera,28,9/23/2021,
3,25,2021,Late,Sandhills,Pteridium_aquilinum,16,9/23/2021,
3,25,2021,Late,Sandhills,Vaccinium_tenellum,21,9/23/2021,
3,25,2022,Early,Sandhills,Aristida_stricta,13,4/28/2022,
3,25,2022,Early,Sandhills,Bare_ground,10,4/28/2022,
3,25,2022,Early,Sandhills,Euphorbia_spp,3,4/28/2022,most likely Euphorbia_curtisii
3,25,2022,Early,Sandhills,Hypoxis_wrightii,1,4/28/2022,
3,25,2022,Early,Sandhills,Litter,70,4/28/2022,
3,25,2022,Early,Sandhills,Overstory,40,4/28/2022,
3,25,2022,Early,Sandhills,Pinus_palustris,2,4/28/2022,grass stage
3,25,2022,Early,Sandhills,Pityopsis_aspera,17,4/28/2022,
3,25,2022,Early,Sandhills,Pteridium_aquilinum,31,4/28/2022,
3,25,2022,Early,Sandhills,Seymeria_cassioides,1,4/28/2022,
3,25,2022,Early,Sandhills,Unknown_moss,3,4/28/2022,
3,25,2022,Early,Sandhills,Vaccinium_tenellum,26,4/28/2022,
3,25,2022,Late,Sandhills,Aristida_stricta,27,9/15/2022,
3,25,2022,Late,Sandhills,Bare_ground,20,9/15/2022,
3,25,2022,Late,Sandhills,Dichanthelium_commutatum,1,9/15/2022,
3,25,2022,Late,Sandhills,Liatris_cokeri,3,9/15/2022,
3,25,2022,Late,Sandhills,Litter,50,9/15/2022,
3,25,2022,Late,Sandhills,Overstory,40,9/15/2022,
3,25,2022,Late,Sandhills,Pinus_palustris,1,9/15/2022,grass stage
3,25,2022,Late,Sandhills,Pityopsis_aspera,21,9/15/2022,
3,25,2022,Late,Sandhills,Pteridium_aquilinum,4,9/15/2022,
3,25,2022,Late,Sandhills,Scleria_triglomerata,2,9/15/2022,
3,25,2022,Late,Sandhills,Seymeria_cassioides,28,9/15/2022,
3,25,2022,Late,Sandhills,Unknown_mushroom,1,9/15/2022,
3,25,2022,Late,Sandhills,Vaccinium_tenellum,27,9/15/2022,
3,25,2023,Early,Sandhills,Aristida_stricta,13,4/17/2023,
3,25,2023,Early,Sandhills,Bare_ground,0,4/17/2023,
3,25,2023,Early,Sandhills,Chrysopsis_mariana,1,4/17/2023,
3,25,2023,Early,Sandhills,Dichanthelium_commutatum,1,4/17/2023,
3,25,2023,Early,Sandhills,Euphorbia_spp,2,4/17/2023,most likely Euphorbia_pubentissima
3,25,2023,Early,Sandhills,Litter,84,4/17/2023,
3,25,2023,Early,Sandhills,Overstory,15,4/17/2023,
3,25,2023,Early,Sandhills,Pinus_palustris,2,4/17/2023,grass stage
3,25,2023,Early,Sandhills,Pityopsis_aspera,30,4/17/2023,
3,25,2023,Early,Sandhills,Pteridium_aquilinum,26,4/17/2023,
3,25,2023,Early,Sandhills,Unknown_moss,1,4/17/2023,most likely Syntrichia_ruralis
3,25,2023,Early,Sandhills,Vaccinium_tenellum,26,4/17/2023,
3,25,2023,Late,Sandhills,Aristida_stricta,35,9/14/2023,
3,25,2023,Late,Sandhills,Bare_ground,13,9/14/2023,
3,25,2023,Late,Sandhills,Dichanthelium_commutatum,2,9/14/2023,
3,25,2023,Late,Sandhills,Litter,70,9/14/2023,
3,25,2023,Late,Sandhills,Overstory,15,9/14/2023,
3,25,2023,Late,Sandhills,Pinus_palustris,4,9/14/2023,grass stage
3,25,2023,Late,Sandhills,Pityopsis_aspera,33,9/14/2023,
3,25,2023,Late,Sandhills,Pteridium_aquilinum,5,9/14/2023,
3,25,2023,Late,Sandhills,Unknown_moss,1,9/14/2023,most likely Syntrichia_ruralis
3,25,2023,Late,Sandhills,Vaccinium_tenellum,30,9/14/2023,
3,26,2019,Early,Sandhills,Aristida_stricta,12,7/17/2019,
3,26,2019,Early,Sandhills,Chrysopsis_mariana,7,7/17/2019,
3,26,2019,Early,Sandhills,Dichanthelium_commutatum,1,7/17/2019,
3,26,2019,Early,Sandhills,Lespedeza_hirta,3,7/17/2019,
3,26,2019,Early,Sandhills,Pityopsis_aspera,10,7/17/2019,
3,26,2019,Early,Sandhills,Scleria_triglomerata,3,7/17/2019,
3,26,2019,Late,Sandhills,Aristida_stricta,17,9/21/2019,
3,26,2019,Late,Sandhills,Bare_ground,20,9/21/2019,
3,26,2019,Late,Sandhills,Chrysopsis_mariana,10,9/21/2019,
3,26,2019,Late,Sandhills,Dichanthelium_commutatum,1,9/21/2019,
3,26,2019,Late,Sandhills,Diospyros_virginiana,4,9/21/2019,
3,26,2019,Late,Sandhills,Lespedeza_hirta,2,9/21/2019,
3,26,2019,Late,Sandhills,Litter,65,9/21/2019,
3,26,2019,Late,Sandhills,Overstory,10,9/21/2019,
3,26,2019,Late,Sandhills,Pityopsis_aspera,18,9/21/2019,
3,26,2019,Late,Sandhills,Schizachyrium_scoparium_scoparium,3,9/21/2019,
3,26,2019,Late,Sandhills,Scleria_triglomerata,2,9/21/2019,
3,26,2019,Late,Sandhills,Vaccinium_tenellum,3,9/21/2019,
3,26,2020,Early,Sandhills,Aristida_stricta,24,6/22/2020,
3,26,2020,Early,Sandhills,Bare_ground,8,6/22/2020,
3,26,2020,Early,Sandhills,Chrysopsis_mariana,4,6/22/2020,
3,26,2020,Early,Sandhills,Cirsium_repandum,6,6/22/2020,
3,26,2020,Early,Sandhills,Dichanthelium_commutatum,3,6/22/2020,
3,26,2020,Early,Sandhills,Litter,20,6/22/2020,
3,26,2020,Early,Sandhills,Overstory,5,6/22/2020,
3,26,2020,Early,Sandhills,Pinus_palustris,4,6/22/2020,grass stage
3,26,2020,Early,Sandhills,Pityopsis_aspera,26,6/22/2020,
3,26,2020,Early,Sandhills,Pteridium_aquilinum,15,6/22/2020,
3,26,2020,Early,Sandhills,Robinia_hispida_nana,6,6/22/2020,
3,26,2020,Early,Sandhills,Seymeria_cassioides,12,6/22/2020,
3,26,2020,Early,Sandhills,Solidago_odora,5,6/22/2020,
3,26,2020,Early,Sandhills,Unknown_moss,1,6/22/2020,most likely Syntrichia_ruralis
3,26,2020,Late,Sandhills,Aristida_stricta,15,10/2/2020,
3,26,2020,Late,Sandhills,Bare_ground,5,10/2/2020,
3,26,2020,Late,Sandhills,Chrysopsis_mariana,7,10/2/2020,
3,26,2020,Late,Sandhills,Dichanthelium_acuminatum,1,10/2/2020,
3,26,2020,Late,Sandhills,Dichanthelium_commutatum,2,10/2/2020,
3,26,2020,Late,Sandhills,Galactia_regularis,1,10/2/2020,
3,26,2020,Late,Sandhills,Litter,75,10/2/2020,
3,26,2020,Late,Sandhills,Overstory,5,10/2/2020,
3,26,2020,Late,Sandhills,Pinus_palustris,7,10/2/2020,grass stage
3,26,2020,Late,Sandhills,Pityopsis_aspera,40,10/2/2020,
3,26,2020,Late,Sandhills,Robinia_hispida_nana,3,10/2/2020,
3,26,2020,Late,Sandhills,Schizachyrium_scoparium_scoparium,1,10/2/2020,
3,26,2020,Late,Sandhills,Scleria_triglomerata,2,10/2/2020,
3,26,2020,Late,Sandhills,Seymeria_cassioides,19,10/2/2020,
3,26,2020,Late,Sandhills,Solidago_odora,6,10/2/2020,
3,26,2020,Late,Sandhills,Unknown_moss,3,10/2/2020,most likely Syntrichia_ruralis
3,26,2021,Early,Sandhills,Aristida_stricta,8,4/16/2021,
3,26,2021,Early,Sandhills,Bare_ground,5,4/16/2021,
3,26,2021,Early,Sandhills,Chamaecrista_nictitans,1,4/16/2021,
3,26,2021,Early,Sandhills,Chrysopsis_mariana,3,4/16/2021,
3,26,2021,Early,Sandhills,Cirsium_repandum,3,4/16/2021,
3,26,2021,Early,Sandhills,Dichanthelium_commutatum,3,4/16/2021,
3,26,2021,Early,Sandhills,Hypericum_gentianoides,1,4/16/2021,
3,26,2021,Early,Sandhills,Litter,75,4/16/2021,
3,26,2021,Early,Sandhills,Unknown_moss,4,4/16/2021,
3,26,2021,Early,Sandhills,Overstory,0,4/16/2021,
3,26,2021,Early,Sandhills,Pinus_palustris,1,4/16/2021,grass stage
3,26,2021,Early,Sandhills,Pityopsis_aspera,20,4/16/2021,
3,26,2021,Early,Sandhills,Scleria_triglomerata,1,4/16/2021,
3,26,2021,Early,Sandhills,Solidago_odora,2,4/16/2021,
3,26,2021,Early,Sandhills,Vaccinium_tenellum,1,4/16/2021,
3,26,2021,Late,Sandhills,Aristida_stricta,23,9/23/2021,
3,26,2021,Late,Sandhills,Bare_ground,10,9/23/2021,
3,26,2021,Late,Sandhills,Chrysopsis_mariana,8,9/23/2021,
3,26,2021,Late,Sandhills,Cirsium_repandum,1,9/23/2021,
3,26,2021,Late,Sandhills,Dichanthelium_commutatum,2,9/23/2021,
3,26,2021,Late,Sandhills,Diospyros_virginiana,3,9/23/2021,
3,26,2021,Late,Sandhills,Galactia_regularis,2,9/23/2021,
3,26,2021,Late,Sandhills,Litter,50,9/23/2021,
3,26,2021,Late,Sandhills,Overstory,0,9/23/2021,
3,26,2021,Late,Sandhills,Pityopsis_aspera,48,9/23/2021,
3,26,2021,Late,Sandhills,Robinia_hispida_nana,15,9/23/2021,
3,26,2021,Late,Sandhills,Schizachyrium_scoparium_scoparium,5,9/23/2021,
3,26,2021,Late,Sandhills,Scleria_triglomerata,5,9/23/2021,
3,26,2021,Late,Sandhills,Solidago_odora,9,9/23/2021,
3,26,2022,Early,Sandhills,Aristida_stricta,18,4/28/2022,
3,26,2022,Early,Sandhills,Bare_ground,4,4/28/2022,
3,26,2022,Early,Sandhills,Chrysopsis_mariana,2,4/28/2022,
3,26,2022,Early,Sandhills,Cirsium_repandum,6,4/28/2022,
3,26,2022,Early,Sandhills,Dichanthelium_commutatum,1,4/28/2022,
3,26,2022,Early,Sandhills,Dichanthelium_scoparium,1,4/28/2022,
3,26,2022,Early,Sandhills,Diospyros_virginiana,1,4/28/2022,
3,26,2022,Early,Sandhills,Liatris_cokeri,2,4/28/2022,
3,26,2022,Early,Sandhills,Litter,85,4/28/2022,
3,26,2022,Early,Sandhills,Overstory,10,4/28/2022,
3,26,2022,Early,Sandhills,Pinus_palustris,3,4/28/2022,grass stage
3,26,2022,Early,Sandhills,Pityopsis_aspera,25,4/28/2022,
3,26,2022,Early,Sandhills,Robinia_hispida_nana,9,4/28/2022,
3,26,2022,Early,Sandhills,Schizachyrium_scoparium_scoparium,3,4/28/2022,
3,26,2022,Early,Sandhills,Scleria_triglomerata,1,4/28/2022,
3,26,2022,Early,Sandhills,Solidago_odora,3,4/28/2022,
3,26,2022,Early,Sandhills,Stylosanthes_biflora,1,4/28/2022,
3,26,2022,Early,Sandhills,Unknown_moss,3,4/28/2022,
3,26,2022,Late,Sandhills,Aristida_stricta,30,9/15/2022,
3,26,2022,Late,Sandhills,Bare_ground,11,9/15/2022,
3,26,2022,Late,Sandhills,Chrysopsis_mariana,2,9/15/2022,
3,26,2022,Late,Sandhills,Cirsium_repandum,1,9/15/2022,
3,26,2022,Late,Sandhills,Dichanthelium_commutatum,3,9/15/2022,
3,26,2022,Late,Sandhills,Dichanthelium_scoparium,1,9/15/2022,
3,26,2022,Late,Sandhills,Diospyros_virginiana,2,9/15/2022,
3,26,2022,Late,Sandhills,Galactia_regularis,1,9/15/2022,
3,26,2022,Late,Sandhills,Lespedeza_hirta,1,9/15/2022,
3,26,2022,Late,Sandhills,Litter,85,9/15/2022,
3,26,2022,Late,Sandhills,Overstory,15,9/15/2022,
3,26,2022,Late,Sandhills,Pinus_palustris,5,9/15/2022,grass stage 
3,26,2022,Late,Sandhills,Pityopsis_aspera,38,9/15/2022,
3,26,2022,Late,Sandhills,Robinia_hispida_nana,7,9/15/2022,
3,26,2022,Late,Sandhills,Schizachyrium_scoparium_scoparium,6,9/15/2022,
3,26,2022,Late,Sandhills,Scleria_triglomerata,3,9/15/2022,
3,26,2022,Late,Sandhills,Solidago_odora,9,9/15/2022,
3,26,2022,Late,Sandhills,Unknown_moss,3,9/15/2022,
3,26,2023,Early,Sandhills,Aristida_stricta,7,4/17/2023,
3,26,2023,Early,Sandhills,Bare_ground,8,4/17/2023,
3,26,2023,Early,Sandhills,Chrysopsis_mariana,1,4/17/2023,
3,26,2023,Early,Sandhills,Cirsium_repandum,6,4/17/2023,
3,26,2023,Early,Sandhills,Dichanthelium_commutatum,6,4/17/2023,
3,26,2023,Early,Sandhills,Galactia_erecta,3,4/17/2023,
3,26,2023,Early,Sandhills,Lespedeza_hirta,1,4/17/2023,
3,26,2023,Early,Sandhills,Liatris_cokeri,1,4/17/2023,
3,26,2023,Early,Sandhills,Litter,78,4/17/2023,
3,26,2023,Early,Sandhills,Overstory,15,4/17/2023,
3,26,2023,Early,Sandhills,Pinus_palustris,7,4/17/2023,grass stage
3,26,2023,Early,Sandhills,Pityopsis_aspera,40,4/17/2023,
3,26,2023,Early,Sandhills,Robinia_hispida_nana,6,4/17/2023,
3,26,2023,Early,Sandhills,Solidago_odora,5,4/17/2023,
3,26,2023,Early,Sandhills,Stylosanthes_biflora,1,4/17/2023,
3,26,2023,Early,Sandhills,Unknown_moss,8,4/17/2023,most likely Syntrichia_ruralis
3,26,2023,Late,Sandhills,Aristida_stricta,12,9/14/2023,
3,26,2023,Late,Sandhills,Bare_ground,1,9/14/2023,
3,26,2023,Late,Sandhills,Chrysopsis_mariana,2,9/14/2023,
3,26,2023,Late,Sandhills,Dichanthelium_commutatum,3,9/14/2023,
3,26,2023,Late,Sandhills,Diospyros_virginiana,1,9/14/2023,
3,26,2023,Late,Sandhills,Galactia_regularis,3,9/14/2023,
3,26,2023,Late,Sandhills,Lespedeza_hirta,3,9/14/2023,
3,26,2023,Late,Sandhills,Litter,90,9/14/2023,
3,26,2023,Late,Sandhills,Overstory,15,9/14/2023,
3,26,2023,Late,Sandhills,Pinus_palustris,13,9/14/2023,grass stage
3,26,2023,Late,Sandhills,Pityopsis_aspera,38,9/14/2023,
3,26,2023,Late,Sandhills,Robinia_hispida_nana,2,9/14/2023,
3,26,2023,Late,Sandhills,Schizachyrium_scoparium_scoparium,4,9/14/2023,
3,26,2023,Late,Sandhills,Solidago_odora,7,9/14/2023,
3,26,2023,Late,Sandhills,Unknown_moss,3,9/14/2023,most likely Syntrichia_ruralis
3,27,2019,Early,Sandhills,Aristida_stricta,13,7/17/2019,
3,27,2019,Early,Sandhills,Carphephorus_bellidifolius,5,7/17/2019,
3,27,2019,Early,Sandhills,Chrysopsis_mariana,11,7/17/2019,
3,27,2019,Early,Sandhills,Euphorbia_spp,8,7/17/2019,most likely Euphorbia_pubentissima
3,27,2019,Early,Sandhills,Galactia_regularis,4,7/17/2019,
3,27,2019,Early,Sandhills,Ionactis_linariifolia,2,7/17/2019,
3,27,2019,Early,Sandhills,Pityopsis_aspera,7,7/17/2019,
3,27,2019,Early,Sandhills,Rhus_copallinum,2,7/17/2019,
3,27,2019,Early,Sandhills,Schizachyrium_scoparium_scoparium,7,7/17/2019,
3,27,2019,Late,Sandhills,Aristida_stricta,19,9/21/2019,
3,27,2019,Late,Sandhills,Bare_ground,20,9/21/2019,
3,27,2019,Late,Sandhills,Carphephorus_bellidifolius,6,9/21/2019,
3,27,2019,Late,Sandhills,Chrysopsis_mariana,27,9/21/2019,
3,27,2019,Late,Sandhills,Diospyros_virginiana,1,9/21/2019,
3,27,2019,Late,Sandhills,Euphorbia_spp,4,9/21/2019,most likely Euphorbia_pubentissima
3,27,2019,Late,Sandhills,Galactia_regularis,4,9/21/2019,
3,27,2019,Late,Sandhills,Ionactis_linariifolia,5,9/21/2019,
3,27,2019,Late,Sandhills,Liatris_cokeri,2,9/21/2019,
3,27,2019,Late,Sandhills,Litter,35,9/21/2019,
3,27,2019,Late,Sandhills,Pityopsis_aspera,15,9/21/2019,
3,27,2019,Late,Sandhills,Rhus_copallinum,3,9/21/2019,
3,27,2019,Late,Sandhills,Robinia_hispida_nana,3,9/21/2019,
3,27,2019,Late,Sandhills,Sassafras_albidum,3,9/21/2019,
3,27,2019,Late,Sandhills,Schizachyrium_scoparium_scoparium,10,9/21/2019,
3,27,2019,Late,Sandhills,Vaccinium_tenellum,3,9/21/2019,
3,27,2020,Early,Sandhills,Aristida_stricta,10,6/22/2020,
3,27,2020,Early,Sandhills,Bare_ground,4,6/22/2020,
3,27,2020,Early,Sandhills,Chrysopsis_mariana,18,6/22/2020,
3,27,2020,Early,Sandhills,Dichanthelium_commutatum,3,6/22/2020,
3,27,2020,Early,Sandhills,Galactia_erecta,1,6/22/2020,
3,27,2020,Early,Sandhills,Galactia_regularis,8,6/22/2020,
3,27,2020,Early,Sandhills,Ionactis_linariifolia,3,6/22/2020,
3,27,2020,Early,Sandhills,Liatris_cokeri,5,6/22/2020,
3,27,2020,Early,Sandhills,Litter,25,6/22/2020,
3,27,2020,Early,Sandhills,Overstory,0,6/22/2020,
3,27,2020,Early,Sandhills,Pinus_palustris,4,6/22/2020,grass stage
3,27,2020,Early,Sandhills,Pityopsis_aspera,6,6/22/2020,
3,27,2020,Early,Sandhills,Rhus_copallinum,1,6/22/2020,
3,27,2020,Early,Sandhills,Schizachyrium_scoparium_scoparium,12,6/22/2020,
3,27,2020,Early,Sandhills,Seymeria_cassioides,14,6/22/2020,
3,27,2020,Early,Sandhills,Vaccinium_tenellum,32,6/22/2020,
3,27,2020,Late,Sandhills,Aristida_stricta,7,10/2/2020,
3,27,2020,Late,Sandhills,Bare_ground,0,10/2/2020,
3,27,2020,Late,Sandhills,Carphephorus_bellidifolius,10,10/2/2020,
3,27,2020,Late,Sandhills,Chrysopsis_mariana,26,10/2/2020,
3,27,2020,Late,Sandhills,Dichanthelium_commutatum,1,10/2/2020,
3,27,2020,Late,Sandhills,Galactia_regularis,11,10/2/2020,
3,27,2020,Late,Sandhills,Ionactis_linariifolia,4,10/2/2020,
3,27,2020,Late,Sandhills,Liatris_cokeri,3,10/2/2020,
3,27,2020,Late,Sandhills,Litter,95,10/2/2020,
3,27,2020,Late,Sandhills,Overstory,0,10/2/2020,
3,27,2020,Late,Sandhills,Pinus_palustris,4,10/2/2020,grass stage
3,27,2020,Late,Sandhills,Pityopsis_aspera,18,10/2/2020,
3,27,2020,Late,Sandhills,Rhus_copallinum,3,10/2/2020,
3,27,2020,Late,Sandhills,Sassafras_albidum,2,10/2/2020,
3,27,2020,Late,Sandhills,Schizachyrium_scoparium_scoparium,19,10/2/2020,
3,27,2020,Late,Sandhills,Seymeria_cassioides,43,10/2/2020,
3,27,2020,Late,Sandhills,Vaccinium_tenellum,27,10/2/2020,
3,27,2021,Early,Sandhills,Aristida_stricta,6,4/16/2021,
3,27,2021,Early,Sandhills,Bare_ground,4,4/16/2021,
3,27,2021,Early,Sandhills,Carphephorus_bellidifolius,3,4/16/2021,
3,27,2021,Early,Sandhills,Chrysopsis_mariana,18,4/16/2021,
3,27,2021,Early,Sandhills,Dichanthelium_commutatum,2,4/16/2021,
3,27,2021,Early,Sandhills,Euphorbia_spp,1,4/16/2021,most likely Euphorbia_pubentissima
3,27,2021,Early,Sandhills,Litter,90,4/16/2021,
3,27,2021,Early,Sandhills,Unknown_moss,2,4/16/2021,
3,27,2021,Early,Sandhills,Overstory,0,4/16/2021,
3,27,2021,Early,Sandhills,Pinus_palustris,1,4/16/2021,grass stage
3,27,2021,Early,Sandhills,Pityopsis_aspera,14,4/16/2021,
3,27,2021,Early,Sandhills,Sassafras_albidum,1,4/16/2021,
3,27,2021,Early,Sandhills,Vaccinium_tenellum,12,4/16/2021,
3,27,2021,Late,Sandhills,Aristida_stricta,23,9/23/2021,
3,27,2021,Late,Sandhills,Bare_ground,6,9/23/2021,
3,27,2021,Late,Sandhills,Carphephorus_bellidifolius,10,9/23/2021,
3,27,2021,Late,Sandhills,Chrysopsis_mariana,48,9/23/2021,
3,27,2021,Late,Sandhills,Dichanthelium_commutatum,2,9/23/2021,
3,27,2021,Late,Sandhills,Euphorbia_spp,9,9/23/2021,most likely Euphorbia_pubentissima
3,27,2021,Late,Sandhills,Galactia_erecta,3,9/23/2021,
3,27,2021,Late,Sandhills,Galactia_regularis,16,9/23/2021,
3,27,2021,Late,Sandhills,Ionactis_linariifolia,1,9/23/2021,
3,27,2021,Late,Sandhills,Liatris_cokeri,20,9/23/2021,
3,27,2021,Late,Sandhills,Litter,60,9/23/2021,
3,27,2021,Late,Sandhills,Overstory,0,9/23/2021,
3,27,2021,Late,Sandhills,Pityopsis_aspera,18,9/23/2021,
3,27,2021,Late,Sandhills,Rhus_copallinum,6,9/23/2021,
3,27,2021,Late,Sandhills,Robinia_hispida_nana,1,9/23/2021,
3,27,2021,Late,Sandhills,Sassafras_albidum,3,9/23/2021,
3,27,2021,Late,Sandhills,Schizachyrium_scoparium_scoparium,8,9/23/2021,
